index,green_building,indoor_environmental,green_buildings,environment,greenstar,physical_environment,air_quality,energy,environmental,ventilation,fresh_air,air,environment_characteristics,green_space,environment_relates,pollution,air_pollution,environmental_variables,pollution_data,environment_swb,landscape,greener,green_infrastructure,green_interventions,green_spaces,impact_green,vegetation,green_avenues,natural_green,greenery,environment_semi,urban_vegetation,greenspace,streetscape_greenness,exposure_green,greenness,green_environments,historic_environments,natural_environments,green_modern,microclimate,natural_environment,exercise_environment,environmental_stressors,sunlight,road_environment,microclimate_environments,environment_elements,social_environment,environment_work,work_environment,green_areas,humidity,personal_environmental,home_environment,different_environments,environment_specific,technological_environmental,technologicalenvironmental,human_environmental,retail_environment,environment_aspects,greenery_sky,environmental_category,climate,environmental_factors,stagnant_air,environment_design,environment_physical,overall_environmental,environmental_aesthetics,environment_features,living_environment,greenspaces,environmental_degradation,environment_factors,related_air,green_exposure,vegetation_coverage,view_green,environment_assessments,human_environment,green_coverage,campus_environments,campus_environment,landscape_design,restorative_environment,restorative_environments,therapeutic_landscape,environment_airports,environmental_exposures,natural_environmental,environment_variables
city_center,,0.141030415892601,0.13822251558303833,,,0.1228482574224472,0.10591726750135422,0.22855238616466522,0.13421933352947235,0.1508633941411972,,0.06902090460062027,0.18478038907051086,,,0.06616248935461044,0.10580487549304962,0.11319325864315033,,0.09867274761199951,0.161952406167984,,,0.05452278256416321,,0.15522927045822144,,0.21233461797237396,0.07728704065084457,,0.16131393611431122,0.15501900017261505,0.1289999932050705,0.05138912796974182,0.12523122131824493,0.15603233873844147,0.08832011371850967,0.14779622852802277,0.21639378368854523,,0.058091431856155396,0.12863589823246002,,,0.06448785215616226,0.13716928660869598,0.11293038725852966,,0.15558572113513947,,0.09621988981962204,,0.07549101114273071,0.1887502819299698,0.12829512357711792,0.20861485600471497,0.2038995325565338,,0.15857702493667603,,0.0954718217253685,0.10020933300256729,0.09759034961462021,,,0.19311918318271637,,0.16803467273712158,0.17668211460113525,0.1569969654083252,,0.11458112299442291,0.06581121683120728,0.1724952757358551,0.1124538853764534,0.08988875895738602,0.1753452718257904,0.13030968606472015,0.09947268664836884,,0.09381268173456192,0.14554257690906525,0.10919690132141113,0.05844240263104439,,0.09660885483026505,0.1284818798303604,0.14059405028820038,0.17261768877506256,0.1017574891448021,0.09416957944631577,0.13343720138072968,0.07469470798969269
dwell,,0.07995591312646866,0.07084313780069351,0.17333479225635529,,0.11420919001102448,,,,,0.08233679831027985,,,,,0.08616269379854202,,0.1563030332326889,,0.07680436223745346,0.10646838694810867,0.061210665851831436,0.11284539103507996,0.05198108032345772,0.1499541699886322,,,,0.07892653346061707,,,,0.274742066860199,0.060813166201114655,,,,,,0.21114616096019745,,0.2227623164653778,,0.18119323253631592,,,0.19347256422042847,0.12638810276985168,0.07499867677688599,,,,0.1357397884130478,,0.11487795412540436,0.21343520283699036,,0.10483285784721375,0.11127671599388123,0.11255981773138046,0.07818455249071121,,,0.15684805810451508,,0.18052373826503754,,0.18028371036052704,,,,0.16493980586528778,0.10194171220064163,,0.0960264801979065,0.15891031920909882,,0.25556477904319763,,,0.07152190059423447,0.09403565526008606,,,0.17801092565059662,,,,0.0658051148056984,0.1576925665140152,0.07282017171382904,,
housing,0.12560348212718964,0.15417437255382538,0.07922885566949844,0.09988494217395782,0.10883068293333054,0.10916045308113098,,0.27898406982421875,0.19912146031856537,0.1769857406616211,,0.29649949073791504,,0.3215249180793762,,0.15297088027000427,0.09552021324634552,,0.25930264592170715,0.06663394719362259,0.1804787814617157,0.08409115672111511,0.11064858734607697,0.1253989040851593,,0.1259569376707077,0.12150494009256363,0.11898905783891678,0.08435934036970139,0.09809616953134537,,0.09335970133543015,0.17213992774486542,0.15122830867767334,,0.08769524842500687,,,,0.07714851200580597,0.06690342724323273,0.1219509094953537,,0.10739943385124207,0.0678756907582283,0.08496907353401184,,0.07301510125398636,,,0.14581948518753052,0.13545706868171692,0.052347101271152496,,0.05119333788752556,0.08207262307405472,0.057554177939891815,0.15955859422683716,0.08329290896654129,,0.20210833847522736,0.16475707292556763,,0.2656845450401306,0.06591744720935822,0.16437281668186188,0.06892615556716919,,0.13043677806854248,0.17066945135593414,0.1953551173210144,0.07194102555513382,0.20661692321300507,0.07430291920900345,,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.13380126655101776,,0.1846858263015747,0.07245363295078278,0.10469391942024231,0.08578294515609741,0.12278798222541809,0.1319463551044464,0.0522051677107811,0.17274975776672363,0.18911564350128174,,,
suburban,0.12560348212718964,0.15417437255382538,0.06596249341964722,0.17331933975219727,,0.10916045308113098,0.10096130520105362,0.27898406982421875,0.09814601391553879,0.1769857406616211,,0.12109673768281937,0.08598324656486511,,0.13583745062351227,0.15297088027000427,0.05717206001281738,0.07521237432956696,0.25930264592170715,0.12340915203094482,0.14348497986793518,0.06781156361103058,0.11723823100328445,,0.05355390906333923,0.1259569376707077,0.07346440851688385,0.15174682438373566,0.2529006600379944,0.1253744214773178,0.17840057611465454,0.09335970133543015,0.17213992774486542,0.11724401265382767,0.17374219000339508,0.14566238224506378,0.14967207610607147,0.12611974775791168,0.0839308425784111,0.07714851200580597,,0.13217315077781677,0.2655399441719055,0.05690190568566322,0.10742852091789246,0.08936106413602829,,0.08091282844543457,0.08240685611963272,0.06593304127454758,0.14581948518753052,0.13545706868171692,0.21905389428138733,0.17062953114509583,0.12080628424882889,0.08207262307405472,,0.17034736275672913,0.06464213132858276,0.18622995913028717,0.1460316926240921,0.09839430451393127,,0.2656845450401306,0.1311759054660797,0.16437281668186188,0.09001093357801437,,0.22951801121234894,0.18494471907615662,0.1953551173210144,0.07194102555513382,0.20661692321300507,0.07430291920900345,0.07678062468767166,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.13380126655101776,0.08351950347423553,,0.0983065590262413,0.1272273063659668,0.08559773862361908,0.09254663437604904,0.13685230910778046,0.05725943669676781,0.17274975776672363,0.18911564350128174,0.18619827926158905,,
neighborhood,0.12670418620109558,0.11952362209558487,,0.24688951671123505,0.08535945415496826,0.10841602087020874,,,0.0970582365989685,0.12503226101398468,,0.08562745153903961,0.13303376734256744,,0.12494926154613495,0.09975890815258026,0.07552370429039001,0.15438935160636902,,,,0.0685681477189064,0.10247859358787537,0.12994472682476044,0.076468825340271,0.2780866026878357,0.09836135804653168,,,,,0.11306609958410263,0.11812449246644974,0.17485608160495758,,0.1544375866651535,0.11880240589380264,,0.06972379982471466,,0.13222196698188782,,,0.16869859397411346,0.16252824664115906,,0.1481497436761856,,0.13457530736923218,0.08351363986730576,0.14390204846858978,,,,0.06633446365594864,0.06814522296190262,0.09326551854610443,0.07249759137630463,0.13887682557106018,,0.1624872088432312,0.12549272179603577,0.12328341603279114,0.0848907083272934,0.06638676673173904,0.14973565936088562,0.1622610241174698,0.16808627545833588,0.10224369913339615,0.08416777104139328,,,,0.11913098394870758,,,,0.08538193255662918,0.10236549377441406,,0.06125308945775032,0.17278210818767548,0.06348130851984024,0.09467987716197968,0.09697753190994263,0.22640223801136017,,0.06868331879377365,0.10230817645788193,0.10179078578948975,,,0.2599918842315674
apartment,0.09993652999401093,0.1794944405555725,0.14792585372924805,,0.14768217504024506,0.08783374726772308,0.26975786685943604,0.0997743010520935,0.12590648233890533,0.22438573837280273,0.19364798069000244,0.11377930641174316,0.1832878440618515,,0.1524921953678131,0.06198936328291893,0.09237916767597198,0.15351802110671997,0.1157643124461174,,,0.175568088889122,,0.07458376884460449,,0.2073652148246765,,0.12650571763515472,0.14513978362083435,0.0678967759013176,0.097605399787426,0.1548084169626236,0.10661248117685318,,0.12270849198102951,,0.09584785997867584,0.05313267558813095,0.12024375796318054,0.2061920166015625,0.11578299850225449,0.16395528614521027,,,,0.11722294986248016,,,0.05304723232984543,0.09958867728710175,0.14640659093856812,0.2008056789636612,,0.09277952462434769,0.10684820264577866,,,,0.07368539273738861,0.06902727484703064,0.141368106007576,0.07436046749353409,0.22257795929908752,0.19309893250465393,0.13705869019031525,0.11673290282487869,0.11621403694152832,0.128867045044899,0.05263900384306908,,0.1301906704902649,,0.11916094273328781,,0.07516834884881973,0.06801791489124298,0.18463172018527985,0.14807990193367004,0.15012012422084808,,0.10105471312999725,,0.1885993778705597,,,0.08998880535364151,0.09856704622507095,0.12092581391334534,0.1666286289691925,0.150840625166893,0.09485878050327301,0.13604696094989777,0.16361694037914276
distance_city,0.17780916392803192,,0.16214147210121155,,,0.0845266804099083,,0.21244722604751587,,0.09703633189201355,,0.07876759767532349,0.18478038907051086,,0.18523496389389038,0.15297088027000427,,0.11319325864315033,0.1486397087574005,,,0.10054676979780197,0.16308332979679108,0.1360529214143753,,0.15522927045822144,0.17296573519706726,0.14065757393836975,0.1623740941286087,0.11440689861774445,,0.09335970133543015,0.17213992774486542,,0.14142605662345886,0.07740262895822525,0.08832011371850967,0.07399459928274155,0.21639378368854523,0.07714851200580597,0.1000424399971962,0.07140570878982544,,,,0.16412244737148285,0.11293038725852966,0.12306401133537292,,0.13654008507728577,0.13876409828662872,0.13545706868171692,0.07549101114273071,0.1887502819299698,0.05119333788752556,0.08207262307405472,0.09487566351890564,,,0.05581540986895561,0.1460316926240921,,,,0.06591744720935822,0.16437281668186188,0.23978884518146515,,0.14238783717155457,0.17066945135593414,,0.12509985268115997,0.20661692321300507,0.07430291920900345,,0.17469200491905212,0.1390105038881302,0.1114690974354744,0.14086498320102692,0.23084068298339844,0.11531127244234085,,0.09200945496559143,0.11502566188573837,0.131877139210701,0.10555652529001236,0.20069758594036102,,0.07668320089578629,0.07301943749189377,0.1545781046152115,0.08252668380737305,0.1267494559288025
citywide,,,,0.21799980103969574,0.12724581360816956,0.08537017554044724,,0.21244722604751587,,0.11078263074159622,0.08615738153457642,0.05711369216442108,0.18478038907051086,0.1867498755455017,0.1185135468840599,,,0.11319325864315033,,,0.180425226688385,0.05895184725522995,0.11904534697532654,0.05452278256416321,0.1015343889594078,0.15522927045822144,0.09727790206670761,,0.07211612910032272,,,0.06343008577823639,0.1289999932050705,0.1635485142469406,,,0.09506958723068237,0.07399459928274155,0.21639378368854523,0.17288753390312195,,,0.1311008632183075,0.07800925523042679,0.14763690531253815,0.12919236719608307,0.11293038725852966,,0.14017966389656067,,0.12799866497516632,0.21277423202991486,0.12246936559677124,0.1887502819299698,,0.05357794836163521,0.09487566351890564,0.1657184511423111,,0.09017414599657059,0.11828368157148361,,,,,0.07742375135421753,0.13854919373989105,0.12212435901165009,0.14238783717155457,0.13419616222381592,0.12944646179676056,0.19293265044689178,0.1496473103761673,0.06976967304944992,0.2178979367017746,0.09766877442598343,0.16233068704605103,0.12410223484039307,0.06669224053621292,0.12430129945278168,0.09712584316730499,,0.0854899063706398,,0.12679441273212433,0.10503934323787689,0.1284818798303604,,0.14569489657878876,,0.14762546122074127,0.052754443138837814,
urban_walking,,0.15417437255382538,,0.09988494217395782,0.10883068293333054,0.15100489556789398,,0.27898406982421875,0.19912146031856537,0.17769724130630493,0.11178155988454819,0.29649949073791504,0.08181890100240707,0.3215249180793762,,,0.22022002935409546,,0.25930264592170715,0.11459368467330933,,0.1010151207447052,0.11064858734607697,,,0.1259569376707077,0.12150494009256363,0.11805468052625656,0.20192328095436096,0.13438718020915985,,,0.09646302461624146,0.15122830867767334,0.18783769011497498,0.1333489865064621,0.08741427958011627,,0.134068101644516,0.05486829951405525,0.1690530925989151,0.1219509094953537,,0.07849322259426117,,0.1171220913529396,,0.07301510125398636,,,0.14581948518753052,0.14204220473766327,,0.0651172623038292,,0.07740799337625504,0.050014328211545944,0.06825835257768631,0.06464213132858276,,0.20210833847522736,0.13831226527690887,0.10745469480752945,0.2656845450401306,0.15675248205661774,,,,0.13043677806854248,0.05771809443831444,0.1953551173210144,0.07534495741128922,0.08622279763221741,,,0.16196006536483765,0.13315583765506744,0.21588850021362305,0.26759132742881775,0.06750231981277466,,,,0.10434415191411972,0.08559773862361908,0.07559395581483841,0.09588659554719925,,0.17274975776672363,0.18911564350128174,,,0.09650199115276337
suburbanization,0.17874453961849213,0.15417437255382538,0.06596249341964722,0.17331933975219727,,0.10916045308113098,0.10096130520105362,0.27898406982421875,0.09814601391553879,0.22176958620548248,0.10296640545129776,0.12109673768281937,0.08598324656486511,,0.13583745062351227,0.15297088027000427,0.05717206001281738,0.07521237432956696,0.25930264592170715,0.13336578011512756,0.14348497986793518,0.1618664562702179,0.15514227747917175,0.09586532413959503,0.05355390906333923,0.1259569376707077,0.07346440851688385,0.15174682438373566,0.2529006600379944,0.14648540318012238,0.18069341778755188,0.09600100666284561,0.17213992774486542,0.11724401265382767,0.21791335940361023,0.14566238224506378,0.14967207610607147,0.12611974775791168,0.0839308425784111,0.20871999859809875,,0.13217315077781677,0.2655399441719055,0.05690190568566322,0.10742852091789246,0.08936106413602829,,0.08091282844543457,0.10353822261095047,0.06593304127454758,0.14581948518753052,0.22974660992622375,0.21905389428138733,0.17062953114509583,0.12080628424882889,0.10234065353870392,,0.17034736275672913,0.06464213132858276,0.18622995913028717,0.1460316926240921,0.09839430451393127,,0.2656845450401306,0.1311759054660797,0.16437281668186188,0.09001093357801437,,0.22951801121234894,0.18494471907615662,0.1953551173210144,0.07194102555513382,0.20661692321300507,0.07430291920900345,0.07965187728404999,0.2417498677968979,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.13380126655101776,0.08351950347423553,0.15175558626651764,0.0983065590262413,0.1272273063659668,0.15231244266033173,0.22577854990959167,0.13685230910778046,0.05725943669676781,0.20638392865657806,0.18911564350128174,0.18619827926158905,,0.09756773710250854
city_centre,0.18309631943702698,,0.09592300653457642,,0.16761571168899536,0.052835725247859955,,0.21244722604751587,,0.17326803505420685,,,0.18478038907051086,,,,,0.11319325864315033,,,0.18316107988357544,0.05063512176275253,,0.05452278256416321,0.1330464631319046,0.15522927045822144,0.23238345980644226,,0.07211612910032272,,0.05753662809729576,0.1827203929424286,0.17602328956127167,,0.09457897394895554,,0.08832011371850967,0.1936369091272354,0.21639378368854523,,0.13912446796894073,,0.16179277002811432,0.12796719372272491,0.09813103079795837,0.15045766532421112,0.12496405839920044,0.15191994607448578,,0.07363008707761765,0.16009488701820374,,0.07549101114273071,0.1887502819299698,0.11483491957187653,0.06431009620428085,0.09487566351890564,0.09601923078298569,0.07670172303915024,,,,0.21243296563625336,0.08502959460020065,,0.07742375135421753,0.12851302325725555,0.20651772618293762,0.14238783717155457,0.0966787189245224,,,,0.07287975400686264,0.1815856695175171,,0.14139820635318756,0.0963771864771843,0.07002760469913483,0.1176823079586029,0.09381268173456192,0.2122153639793396,0.05394122004508972,,,,0.1284818798303604,,,,0.09416957944631577,0.052754443138837814,0.10394934564828873
suburbanization_process,0.2430148869752884,0.15417437255382538,0.14253900945186615,0.17331933975219727,0.2306896448135376,0.1250205785036087,0.16622799634933472,0.27898406982421875,0.14476272463798523,0.26906096935272217,0.10296640545129776,0.12109673768281937,0.1135774701833725,,0.13583745062351227,0.15297088027000427,0.13676005601882935,0.14833126962184906,0.25930264592170715,0.13336578011512756,0.1516454964876175,0.22768110036849976,0.15514227747917175,0.09586532413959503,0.05355390906333923,0.1259569376707077,0.1290806084871292,0.15174682438373566,0.2529006600379944,0.14648540318012238,0.18069341778755188,0.09600100666284561,0.17213992774486542,0.17085394263267517,0.21791335940361023,0.14566238224506378,0.14967207610607147,0.13230814039707184,0.0839308425784111,0.20871999859809875,0.11578299850225449,0.13217315077781677,0.2655399441719055,0.09919307380914688,0.10742852091789246,0.08936106413602829,0.2739279270172119,0.20642583072185516,0.10353822261095047,0.06593304127454758,0.1829865425825119,0.22974660992622375,0.21905389428138733,0.17062953114509583,0.1377081274986267,0.10234065353870392,,0.17034736275672913,0.06464213132858276,0.2646498382091522,0.1460316926240921,0.12237835675477982,,0.2656845450401306,0.1311759054660797,0.16437281668186188,0.12639319896697998,0.052414845675230026,0.22951801121234894,0.18494471907615662,0.21828748285770416,0.14136186242103577,0.2150200456380844,0.17839404940605164,0.1254609078168869,0.2417498677968979,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.13380126655101776,0.32099345326423645,0.15175558626651764,0.0983065590262413,0.15131685137748718,0.15231244266033173,0.22577854990959167,0.13685230910778046,0.14454621076583862,0.20638392865657806,0.18911564350128174,0.18619827926158905,0.10560359805822372,0.16361694037914276
exurban_development,0.09993652999401093,0.15417437255382538,,0.12351516634225845,0.1065431758761406,0.10916045308113098,0.16622799634933472,0.27898406982421875,0.16229748725891113,0.24286143481731415,0.10518480092287064,0.12103603780269623,0.1587265133857727,0.07343359291553497,0.1038830578327179,,0.14265310764312744,0.16095775365829468,0.25930264592170715,0.10561302304267883,0.22204288840293884,0.09104304760694504,0.11064858734607697,0.1624765694141388,0.08538204431533813,0.1259569376707077,0.14567440748214722,0.12650571763515472,0.14513978362083435,0.13302652537822723,,0.057146355509757996,0.14275839924812317,,0.09625086188316345,,0.11722546815872192,0.11327408254146576,0.14059357345104218,0.07328562438488007,0.11578299850225449,0.17014560103416443,0.08749936521053314,,0.18697896599769592,0.09546720236539841,,0.1728915423154831,0.07390177994966507,0.11637905985116959,0.14581948518753052,0.22046297788619995,,0.06987214833498001,0.09505715221166611,0.07740799337625504,0.07241056859493256,0.08610501885414124,0.06464213132858276,0.13467225432395935,0.141368106007576,0.08310434222221375,0.13887900114059448,0.2656845450401306,0.18142949044704437,0.07066531479358673,,0.128867045044899,0.1572985053062439,0.15040352940559387,0.1953551173210144,,0.11916094273328781,0.058820560574531555,,0.16196006536483765,,0.21588850021362305,0.1332271546125412,0.243622288107872,0.12833012640476227,,0.06062271445989609,0.14898210763931274,0.2310698926448822,0.11044485121965408,0.11772175878286362,0.14443768560886383,0.17274975776672363,0.18911564350128174,0.09485878050327301,0.1421806514263153,0.16361694037914276
urbanization,0.06874588876962662,0.15417437255382538,,0.15772002935409546,,0.10916045308113098,,0.27898406982421875,0.09814601391553879,0.22176958620548248,0.10296640545129776,,,,,0.07480510324239731,,,0.25930264592170715,0.06663394719362259,,0.15847618877887726,0.11064858734607697,0.09586532413959503,,0.1259569376707077,,,0.08435934036970139,0.07501741498708725,0.09047000110149384,0.09600100666284561,0.0640958920121193,,0.21791335940361023,,,,,0.20871999859809875,,0.10778901726007462,,,0.08136900514364243,,,0.07793591171503067,0.10353822261095047,,0.14581948518753052,0.22974660992622375,0.07195485383272171,,0.09931919723749161,0.10234065353870392,,0.10621149092912674,0.06464213132858276,,0.07342486083507538,,,0.2656845450401306,,0.06651664525270462,,,0.13043677806854248,0.05771809443831444,0.1953551173210144,,,,0.07965187728404999,0.2417498677968979,,0.21588850021362305,0.13308416306972504,,,0.15175558626651764,,,0.11937647312879562,0.22577854990959167,,,0.17274975776672363,0.18911564350128174,,,0.09756773710250854
old_city,,0.12260303646326065,0.0843581110239029,0.13196967542171478,0.22441062331199646,0.1815977543592453,,0.21244722604751587,,0.08253423869609833,0.08232375979423523,,0.18478038907051086,0.20885246992111206,0.08300253003835678,0.07448190450668335,0.229471355676651,0.11319325864315033,0.06472934037446976,0.20433975756168365,,0.05648842453956604,0.09616263955831528,0.05452278256416321,,0.15522927045822144,0.08082934468984604,,0.07211612910032272,,0.12628908455371857,0.06343008577823639,0.1289999932050705,,0.06314820051193237,,0.20141728222370148,0.08463409543037415,0.21639378368854523,0.12109314650297165,0.07475995272397995,,,,0.0892408937215805,0.12919236719608307,0.11293038725852966,0.06914681941270828,0.2313394397497177,,0.13680879771709442,,0.07549101114273071,0.1887502819299698,,,0.09487566351890564,,0.051397837698459625,,,0.09316271543502808,,0.17918482422828674,0.05767642334103584,0.14618876576423645,0.1424930840730667,,0.14238783717155457,0.0966787189245224,,,0.11670006066560745,0.06976967304944992,,,0.09017134457826614,0.1323719620704651,,0.15137086808681488,0.09381268173456192,0.052778251469135284,0.05394122004508972,,,,0.1284818798303604,,0.11182449012994766,,0.11487705260515213,0.09028521925210953,
new_city,,0.17567358911037445,,,0.15481308102607727,,0.22573816776275635,0.21244722604751587,0.10693610459566116,,,,0.18478038907051086,,,,0.07803613692522049,0.11319325864315033,,0.1435742974281311,0.1226971447467804,,0.08638283610343933,0.0888463705778122,0.09674716740846634,0.15522927045822144,,0.13088412582874298,0.0935327336192131,,0.09457755833864212,0.06343008577823639,0.1289999932050705,0.08018827438354492,,,0.09899646788835526,0.07567877322435379,0.21639378368854523,,0.12134408205747604,0.06665454059839249,0.08775510638952255,0.2068943828344345,0.098818838596344,0.1756897121667862,0.11293038725852966,,0.18603406846523285,,0.09621988981962204,,0.07807739824056625,0.1887502819299698,0.12882262468338013,0.23692451417446136,0.09487566351890564,,0.1445581018924713,,,0.18441085517406464,0.10224490612745285,,,0.07742375135421753,,0.11836103349924088,0.14238783717155457,0.21516694128513336,,,0.13402557373046875,0.06976967304944992,,,0.1801459640264511,0.0963771864771843,,,0.09381268173456192,0.06898389011621475,0.2478952258825302,0.08758509904146194,,0.08027754724025726,0.18021048605442047,0.17389154434204102,0.16149811446666718,0.30615323781967163,0.09416957944631577,0.052754443138837814,0.14286765456199646
urban_regeneration,,0.15793751180171967,0.06887197494506836,0.1397826224565506,0.18573978543281555,0.10916045308113098,,0.27898406982421875,0.09814601391553879,0.1769857406616211,,0.1107446476817131,0.15139634907245636,0.14522963762283325,0.21621465682983398,,0.21092210710048676,0.1079464927315712,0.25930264592170715,0.1646958589553833,0.10198278725147247,0.10736073553562164,0.11064858734607697,0.16297370195388794,0.0986451804637909,0.1259569376707077,0.11197122186422348,,0.10756165534257889,,0.1535627394914627,0.10262182354927063,0.26183009147644043,0.0694689080119133,0.07401550561189651,0.08408360928297043,0.05545885115861893,0.10893218964338303,0.180186465382576,,0.22276678681373596,,,0.14698372781276703,0.08647084981203079,0.12492945045232773,0.155721053481102,0.19685085117816925,0.15094225108623505,,0.1895613670349121,0.20659206807613373,0.2482408732175827,0.2677440047264099,0.12948893010616302,0.17951659858226776,0.18107667565345764,0.12296825647354126,0.18337738513946533,0.10001622140407562,0.10780428349971771,0.1378762125968933,0.061006296426057816,0.2656845450401306,0.10314249247312546,0.16272418200969696,,,0.1368747353553772,0.1711128056049347,0.1953551173210144,0.09340351819992065,0.05874113738536835,0.0724085196852684,0.270986407995224,0.16196006536483765,0.12562064826488495,0.21588850021362305,0.13308416306972504,,,0.14502504467964172,0.19826488196849823,0.1846349835395813,0.09057001024484634,0.20166219770908356,0.10158167034387589,0.13899661600589752,0.17274975776672363,0.18911564350128174,0.14276400208473206,0.20547468960285187,0.11369691044092178
urban_sites,0.29713061451911926,0.15417437255382538,0.13317064940929413,0.14606960117816925,0.15464119613170624,0.10916045308113098,0.2050248235464096,0.27898406982421875,0.09814601391553879,0.1769857406616211,,0.27417367696762085,,0.09564971923828125,,0.15297088027000427,0.1265917867422104,0.10323595255613327,0.25930264592170715,0.09686761349439621,,0.12042830139398575,0.11064858734607697,0.09759115427732468,0.09986460953950882,0.1259569376707077,0.15329191088676453,0.11898905783891678,0.08435934036970139,0.09809616953134537,,0.19207967817783356,0.17213992774486542,0.11145783960819244,0.05269084870815277,0.11277598142623901,0.08840624988079071,0.08351932466030121,0.07718075066804886,0.07714851200580597,0.10438967496156693,0.05691388249397278,,0.11447065323591232,0.12349523603916168,0.12352968007326126,0.06707696616649628,0.17294204235076904,0.14230117201805115,0.1287022978067398,0.14581948518753052,0.13545706868171692,0.08720660209655762,0.14566674828529358,0.08473752439022064,0.08207262307405472,0.05480469763278961,0.06706123799085617,0.06464213132858276,,0.1460316926240921,0.05772121250629425,0.05929341912269592,0.2656845450401306,0.13038328289985657,0.16437281668186188,0.06892615556716919,0.10806615650653839,0.13043677806854248,0.17066945135593414,0.1953551173210144,0.24499604105949402,0.20661692321300507,0.07430291920900345,0.07275649160146713,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.13380126655101776,,0.0654991939663887,0.10432283580303192,0.10469391942024231,0.19463583827018738,0.07559395581483841,0.07554659992456436,0.15353097021579742,0.17274975776672363,0.18911564350128174,0.08258029073476791,,0.12376460433006287
urbanism,0.12560348212718964,0.15417437255382538,0.06596249341964722,0.09988494217395782,0.2004423290491104,0.10916045308113098,,0.27898406982421875,0.09814601391553879,0.1769857406616211,,0.07876759767532349,,,,0.15297088027000427,0.09778492897748947,,0.25930264592170715,0.06663394719362259,,0.08526457846164703,0.11064858734607697,,,0.1259569376707077,,0.11898905783891678,0.08435934036970139,0.09809616953134537,,0.11808829009532928,0.17213992774486542,0.08958373218774796,,0.07740262895822525,0.08482585102319717,,,0.07714851200580597,,,,,,0.08496907353401184,,0.0701020136475563,,,0.14581948518753052,0.13545706868171692,0.09459621459245682,0.14465844631195068,0.13496039807796478,0.08207262307405472,,,0.11133602261543274,,0.1460316926240921,,,0.2656845450401306,0.06591744720935822,0.16437281668186188,0.06892615556716919,,0.14268025755882263,0.17066945135593414,0.1953551173210144,0.07194102555513382,0.20661692321300507,0.07430291920900345,,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.20516252517700195,0.13380126655101776,,,0.07245363295078278,0.10469391942024231,0.08559773862361908,0.15374305844306946,,,0.17274975776672363,0.18911564350128174,0.11204475164413452,,
urban_area,0.10619362443685532,0.15417437255382538,,0.09988494217395782,0.07565870136022568,0.10916045308113098,0.14372394979000092,0.27898406982421875,0.12590648233890533,0.1769857406616211,0.19364798069000244,0.08709003776311874,0.16806338727474213,,,,0.14504162967205048,,0.25930264592170715,0.0786316841840744,,0.175568088889122,0.11064858734607697,0.21802490949630737,0.10847178101539612,0.1259569376707077,,,0.08435934036970139,,,0.1548084169626236,0.10661248117685318,0.13326609134674072,,0.06983392685651779,,0.17846152186393738,,0.2061920166015625,,0.11666121333837509,0.07881619781255722,0.14692920446395874,0.10118385404348373,0.18758121132850647,,0.0701020136475563,0.08125227689743042,,0.14581948518753052,0.2008056789636612,0.10450875014066696,0.06148219853639603,0.08269508183002472,0.07740799337625504,0.06310617923736572,0.07749263197183609,0.07664824277162552,0.09879488497972488,0.14828281104564667,0.13220633566379547,0.22257795929908752,0.2656845450401306,0.13705869019031525,0.11673290282487869,0.13241569697856903,,0.1785101294517517,0.05771809443831444,0.1953551173210144,,0.1689216047525406,,0.1657896488904953,0.16196006536483765,0.05737602338194847,0.21588850021362305,0.15012012422084808,0.08071067184209824,0.12621808052062988,,0.12403081357479095,,0.12750622630119324,0.10892091691493988,0.21426992118358612,0.15655629336833954,0.17274975776672363,0.18911564350128174,0.20732977986335754,0.13604696094989777,0.07097309082746506
