index,occupant,compact_neighborhoods,housing_factors,citywide,suburbanization_process,urban_planning,urban_area,apartment_building,urban_infrastructure,policy_housing,building_morphology,adaptation_urban,same_neighborhood,neighborhood,neighborhood_social,apartment_residents,urban_sprawl,building_design,young_urban,neighborhood_income,old_city,housing_development,residential_neighborhood,habitat_design,neighborhood_retail,housing_quality,apartment_design,urban_green,urban_forms,effect_housing,cluster_buildings,distance_city,urban_renewal,urban_parks,historic_urban,courtyard_design,housing_communities,city_centre,neighborhood_satisfaction,green_urban,urban_living,neighborhood_characteristics,neighborhood_disorder,neighborhood_level,conventional_buildings,urban_form,neighborhood_environment,urbanization,housing_characteristics,neighborhood_planning,neighbourhood_building,urban_planners,income_neighborhoods,neighborhood_relations,megacity,suburbanization,urban_design,suburban,urban_environment,urban_cities,urban_regeneration,suburban_neighborhoods,new_city,english_housing,new_building,public_housing,urban_life,designer,city_residents,dwell,compact_city,urban_residential,urban_environments,neighborhood_impact,housing_neighborhoods,urban_walking,urbanized,effects_housing,urbanism,urban_density,urban_sites,urban_structure,neurourbanism,city_center,apartment,commodity_housing,exurban_development,facility,personal_housing,urban_settings,building,urban_spaces,urban_greenness,building_occupants,dweller,housing,urban_hukou,company_housing,ses_neighborhoods,neighborhood_built,neighborhood_appreciation
fresh_air,0.1266625821590423,0.0515215992927551,,0.0622346550226211,0.0663667023181915,0.2056928426027298,0.0870900228619575,0.1098440960049629,0.1862843632698059,0.109203852713108,0.2494239211082458,0.0967041105031967,0.0761649534106254,0.1182364374399185,0.0787524506449699,,0.1038678288459777,0.2291631549596786,0.1467984765768051,0.088750883936882,0.0823237523436546,0.0926626697182655,0.0922808051109314,0.243302583694458,0.1763516664505005,,0.1026984602212905,0.1186770871281623,0.1909928321838379,0.1406510472297668,,0.0674734786152839,,,0.1831212490797042,0.1427643895149231,0.1022453978657722,0.0815401822328567,0.1484815627336502,0.1219526454806327,0.1161659061908721,,0.108191430568695,0.1015298217535018,0.2404564917087555,0.1128475591540336,0.1431519091129303,0.1857345402240753,0.1230606138706207,0.1862286329269409,,0.1483791768550872,0.0829856619238853,,0.1515516191720962,0.0936205834150314,0.0706989243626594,,0.0593284182250499,0.097884714603424,0.1107446253299713,0.0926817208528518,0.0864042043685913,0.1803744435310363,0.0724994838237762,0.0630641505122184,0.0522802360355854,0.0677471309900283,0.1147454977035522,0.0823368057608604,,0.0911321714520454,0.1168309971690177,0.1897905468940735,,0.0718376785516738,0.1491568684577942,0.2142392694950103,,0.0604468248784542,,0.2265602350234985,0.1302158832550048,0.1202398911118507,0.1099576279520988,0.11615751683712,0.1111368313431739,0.0662787109613418,0.1619531065225601,0.2891999185085296,0.0732678472995758,0.1229061558842659,0.2140142917633056,,0.110231764614582,0.1221025437116622,0.1546922624111175,0.1830062419176101,0.1016047820448875,0.0689785405993461,0.0756646320223808
air,0.0748544037342071,0.0515215992927551,,,,0.2056928426027298,0.0870900228619575,0.0789458751678466,,,,0.0867308974266052,0.0761649534106254,0.0856274589896202,,,,,,,,,,,,,,0.1076070815324783,0.0963181257247924,,,0.0674734786152839,,,,,0.1022453978657722,,0.1484815627336502,0.1219526454806327,0.1161659061908721,,,,,,,,,0.1441309005022049,,,0.0645545274019241,,0.1515516191720962,,0.0706989243626594,,0.0593284182250499,,0.1107446253299713,0.0672195553779602,,,,0.0630641505122184,,,,,,,,0.1897905468940735,,0.0718376785516738,,0.2142392694950103,,0.0604468248784542,,,,0.0690209046006202,0.1073682308197021,,,,,,,,0.0708484575152397,,,0.0740250349044799,0.1287058293819427,0.1830062419176101,0.075574092566967,,
environment_characteristics,0.1283706575632095,0.0883589461445808,0.1592422723770141,0.1712100654840469,0.1302235722541809,0.1275013983249664,0.1895954757928848,0.1098440960049629,0.1463364660739898,0.1127595975995063,0.1941290497779846,0.0986842736601829,0.2773193418979645,0.1695278733968734,0.1148227080702781,0.0858643800020217,0.2655551135540008,0.2291631549596786,0.1467984765768051,0.2672483026981354,0.1319696903228759,0.0926626697182655,0.112763226032257,0.243302583694458,0.1847691684961319,0.1287978440523147,0.2384172827005386,0.1561434864997863,0.1909928321838379,0.1496114134788513,,0.0753158926963806,0.0667660608887672,0.0630066096782684,0.1124369949102401,0.1523457169532776,0.0864247530698776,0.1563578844070434,0.2902386486530304,0.171178713440895,0.171294555068016,0.1042866185307502,0.1285057365894317,0.1930613368749618,0.2404564917087555,0.2026067376136779,0.1139055714011192,0.1577200144529342,0.2099497318267822,0.1862286329269409,0.1869320422410965,0.0854089334607124,0.0829856619238853,0.1326026618480682,0.1349560022354126,0.1566272526979446,0.1378600150346756,0.0859832763671875,,0.2294355928897857,0.0882139280438423,0.1168126985430717,0.1592557877302169,0.2235404402017593,0.1455278247594833,0.1176426708698272,0.0554355159401893,0.1208110973238945,0.2329667806625366,0.145751878619194,0.1441949009895324,0.0608046427369117,0.1640378534793853,0.0813670605421066,0.0963831096887588,0.1351616382598877,0.1304128468036651,0.0838294774293899,,0.0986595898866653,0.1771293431520462,0.1455903053283691,,0.1383630931377411,0.1832878589630127,0.3384905457496643,0.1235151812434196,0.2222768813371658,0.1619531065225601,0.2891999185085296,0.1104194596409797,0.1585305482149124,0.1767045706510543,,0.1124117895960807,0.1547556221485138,0.1101739704608917,0.1146615967154502,0.0716978386044502,0.1370547413825988,0.0987159013748169
green_space,0.0918824076652526,0.1027492061257362,,0.0539945997297763,0.2447263598442077,0.1258520632982254,,0.1098440960049629,0.1463364660739898,,,0.0967041105031967,0.1146324425935745,0.0986268892884254,0.0787524506449699,0.0538863651454448,0.1383550465106964,0.2602798640727997,0.1467984765768051,0.1980385184288025,0.208852469921112,0.1836635619401931,0.1300325989723205,0.243302583694458,0.1459638476371765,0.3021460473537445,0.1586212366819381,0.2341708540916443,0.1909928321838379,,,,0.0728880241513252,0.0552205815911293,0.0913564190268516,0.1259482353925705,,0.059812743216753,0.1462022215127945,0.0555285699665546,0.2622171342372894,0.1534022539854049,0.1284413039684295,0.1075357124209404,0.2404564917087555,0.1128475591540336,0.0763924717903137,0.0670410096645355,0.0632079243659973,0.1862286329269409,0.1261099576950073,0.1421591192483902,0.0829856619238853,,0.0705313682556152,0.1238644570112228,0.0617869459092617,0.1122515723109245,0.1255931407213211,0.1254818439483642,0.1452296376228332,,,,0.2453673332929611,0.1940541565418243,,0.09689911454916,0.1147454977035522,0.2352623492479324,0.196259468793869,0.1729933321475982,,0.1082495376467704,0.086163192987442,0.0560059957206249,0.1681219935417175,0.1802292913198471,0.1843629628419876,0.1468564718961715,0.0641850158572197,0.1455903053283691,,0.1055973693728447,0.1187508553266525,0.0612184703350067,0.1111368313431739,0.1120279803872108,0.1619531065225601,0.2891999185085296,0.1489111930131912,,,,0.2200296968221664,0.2271649986505508,0.0927876830101013,,0.1281380951404571,,0.0786018893122673
environment_relates,0.0799582973122596,0.0883589461445808,0.1592422723770141,0.1712100654840469,0.0504200123250484,0.1275013983249664,0.1902348101139068,0.2255775034427642,0.1463364660739898,0.1222720816731453,0.1377120465040207,0.0967041105031967,0.0793346613645553,0.1249492689967155,0.0880595073103904,0.0769319385290145,0.1711169481277465,0.2291631549596786,0.1467984765768051,0.1359179615974426,0.1894106864929199,0.1406539231538772,0.1183801218867302,0.243302583694458,0.1847691684961319,0.098283864557743,0.0929360687732696,0.1186770871281623,0.1909928321838379,0.1496114134788513,0.1844214051961898,0.1852349489927292,0.1659633070230484,0.2213442623615265,0.1691852957010269,0.1595903933048248,0.0864247530698776,0.1563578844070434,0.2902386486530304,0.0636910423636436,0.1616393029689788,0.1681975275278091,0.0821825414896011,0.1930613368749618,0.2404564917087555,0.2026067376136779,0.1409976035356521,0.247565284371376,0.1832452267408371,0.1862286329269409,0.1869320422410965,0.0982392206788063,0.3373648226261139,0.1472330540418625,0.1499078869819641,0.1566272526979446,0.1269798576831817,,,0.1097810789942741,0.0882139280438423,0.1003954634070396,0.1559637039899826,0.2235404402017593,0.094096727669239,0.1409685462713241,0.0554355159401893,,0.2164699137210846,0.2039933949708938,0.1113451570272445,0.077646754682064,0.1631744652986526,0.0813670605421066,0.1224249079823494,0.1351616382598877,0.1304128468036651,,,0.0513856038451194,0.1116999462246894,0.1455903053283691,0.1541881561279297,0.1383630931377411,0.1524921804666519,0.0790480375289917,0.13869009912014,0.1068534925580024,0.1619531065225601,0.2891999185085296,0.1104194596409797,0.0885101482272148,0.0971172824501991,0.1359734982252121,0.1272652149200439,0.1547556221485138,0.1022027879953384,0.1146615967154502,0.0716978386044502,0.052941907197237,0.0763284340500831
pollution,0.0918824076652526,0.1966462433338165,0.1204917505383491,0.1312747746706009,0.2447263598442077,0.1258520632982254,,0.0607033111155033,,0.1460361033678054,0.0794176086783409,0.1346950381994247,0.1146324425935745,0.0997589081525802,0.1520681232213974,0.1115570142865181,0.1383550465106964,0.0588827244937419,0.184863343834877,0.1262412667274475,0.2390135526657104,0.0967855751514434,0.1300325989723205,0.1848511397838592,0.0515061877667903,,,0.149230271577835,0.2039007097482681,,,,0.1180919781327247,,0.1224384754896164,,,0.059812743216753,,,0.2444131076335907,0.1534022539854049,0.1144028529524803,0.0888882875442504,0.1032654941082,,,0.1077995970845222,,0.1910405308008194,0.1261099576950073,,0.0559389069676399,,,0.1238644570112228,,,0.0682663172483444,,0.081683799624443,,,,0.2775793969631195,0.1780235916376114,0.1507287472486496,,0.1525061577558517,0.2352623492479324,0.196259468793869,0.1729933321475982,0.08232182264328,,0.1200155019760131,0.1270415633916854,0.0540860407054424,0.1802292913198471,0.1060316413640976,0.1149170324206352,0.0830375626683235,,,0.1850402802228927,0.0960496068000793,,,0.1863493621349334,0.1626049578189849,,0.0846123620867729,,,,0.135887786746025,0.1064051315188407,0.0927876830101013,0.0730011165142059,0.1281380951404571,0.1615245342254638,0.0993808358907699
air_pollution,0.0918824076652526,0.1966462433338165,0.1204917505383491,0.1312747746706009,0.2447263598442077,0.2056928426027298,0.0870900228619575,0.0789458751678466,,0.1460361033678054,0.0794176086783409,0.1346950381994247,0.1146324425935745,0.0997589081525802,0.1520681232213974,0.1115570142865181,0.1529113054275512,0.0588827244937419,0.184863343834877,0.1262412667274475,0.2390135526657104,0.0967855751514434,0.1300325989723205,0.1848511397838592,0.0515061877667903,,,0.149230271577835,0.2039007097482681,,,0.0674734786152839,0.1180919781327247,,0.1224384754896164,0.1566249579191208,0.1022453978657722,0.059812743216753,0.1484815627336502,0.1219526454806327,0.2444131076335907,0.1534022539854049,0.1144028529524803,0.0888882875442504,0.1032654941082,,,0.1077995970845222,,0.1910405308008194,0.1663182824850082,,0.1305211186408996,,0.1515516191720962,0.1238644570112228,0.0706989243626594,,0.0682663172483444,0.1471115797758102,0.2109221220016479,0.0672195553779602,0.0780361369252204,0.1263576298952102,0.2775793969631195,0.1780235916376114,0.1507287472486496,,0.1525061577558517,0.2352623492479324,0.196259468793869,0.1729933321475982,0.1209338158369064,0.1897905468940735,0.1200155019760131,0.1270415633916854,0.207445427775383,0.2142392694950103,0.1060316413640976,0.1149170324206352,0.1265918016433715,0.056712619960308,,0.1850402802228927,0.1073682308197021,0.1408675611019134,,0.1863493621349334,0.1626049578189849,0.0849358737468719,0.0846123620867729,,0.0708484575152397,,0.135887786746025,0.1064051315188407,0.1287058293819427,0.1830062419176101,0.1281380951404571,0.1615245342254638,0.0993808358907699
environmental_variables,0.1322990506887436,0.1498178541660308,0.1924870759248733,0.1712100654840469,0.1302235722541809,0.1275013983249664,0.1895954757928848,0.1619544625282287,0.2142499536275863,0.1851435452699661,0.1326643377542495,0.0967041105031967,0.0849264040589332,0.1543893814086914,0.1620840579271316,0.1015986949205398,0.1711169481277465,0.2291631549596786,0.1467984765768051,0.2672483026981354,0.1319696903228759,0.0926626697182655,0.2463417798280716,0.243302583694458,0.1847691684961319,0.1287978440523147,0.1256782114505767,0.1186770871281623,0.1909928321838379,0.1496114134788513,0.187947615981102,0.1310380846261978,0.1298210173845291,0.0924414172768592,0.1033839136362075,0.3008032143115997,0.133122056722641,0.1563578844070434,0.2902386486530304,0.1925300806760788,0.171294555068016,0.1078757792711258,0.1360923498868942,0.2913762032985687,0.2404564917087555,0.2026067376136779,0.1559898555278778,0.1577200144529342,0.1832452267408371,0.1862286329269409,0.30396768450737,0.1218791455030441,0.0829856619238853,0.07062928378582,0.1349560022354126,0.1566272526979446,0.052129540592432,0.0876387134194374,0.0932359620928764,0.1097810789942741,0.1079464852809906,0.2018371075391769,0.18831168115139,0.2235404402017593,0.2057209908962249,0.1468851715326309,0.186794251203537,,0.2329667806625366,0.1563030332326889,0.0885375365614891,0.0608046427369117,0.1631744652986526,0.0848527029156684,0.1878326088190078,0.1351616382598877,0.1304128468036651,0.0525841489434242,0.0604430399835109,0.1291965842247009,0.1517046242952346,0.1455903053283691,0.1595268994569778,0.1383630931377411,0.1535180062055587,0.2282052636146545,0.1609577238559723,0.3465906679630279,0.1727288961410522,0.2891999185085296,0.2336470037698745,0.1585305482149124,0.1911311447620391,0.0804882049560546,0.1124117895960807,0.2051650583744049,0.1375411450862884,0.1146615967154502,0.0911145433783531,0.2045960277318954,0.1755964308977127
pollution_data,0.2613185942173004,0.1966462433338165,0.1204917505383491,0.1312747746706009,0.2447263598442077,0.1258520632982254,0.0701748132705688,0.0607033111155033,,0.1460361033678054,0.0794176086783409,0.1926697045564651,0.1146324425935745,0.0997589081525802,0.160158023238182,0.1115570142865181,0.1383550465106964,0.0588827244937419,0.184863343834877,0.1262412667274475,0.2390135526657104,0.0967855751514434,0.1300325989723205,0.1848511397838592,0.0515061877667903,,0.1950525790452957,0.149230271577835,0.2039007097482681,0.0621497258543968,0.2553896307945251,0.1486397087574005,0.2010248899459839,,0.266581654548645,0.05022744089365,,0.059812743216753,0.1019941642880439,0.1102659255266189,0.2444131076335907,0.1534022539854049,0.1482492536306381,0.0888882875442504,0.1032654941082,,,0.1874230504035949,0.1480243504047393,0.1910405308008194,0.1261099576950073,0.1082266196608543,0.1299075186252594,,,0.1238644570112228,,0.0521089807152748,0.1721719950437545,0.1445887237787246,0.0975560173392295,0.0883028879761695,,0.1509871333837509,0.2775793969631195,0.1780235916376114,0.1507287472486496,0.1425565630197525,0.1525061577558517,0.2352623492479324,0.196259468793869,0.1729933321475982,0.2082215994596481,,0.1200155019760131,0.182013601064682,0.0540860407054424,0.1802292913198471,0.1060316413640976,0.1640062481164932,0.0856173783540725,0.1099695190787315,0.1304588913917541,0.1850402802228927,0.2306965738534927,0.2103962302207946,0.0764514952898025,0.1863493621349334,0.1626049578189849,0.0731128752231597,0.0846123620867729,0.1164016723632812,0.0584189258515834,,0.135887786746025,0.1899285167455673,0.2613247036933899,0.0730011165142059,0.1281380951404571,0.1615245342254638,0.0993808358907699
environment_swb,,0.1288814842700958,0.1592422723770141,0.1712100654840469,,0.1275013983249664,0.078631691634655,0.1629786044359207,0.1463364660739898,0.1518539637327194,0.1756071001291275,0.0967041105031967,0.1002687662839889,0.0798538848757743,0.0787524506449699,0.128912404179573,0.1711169481277465,0.2291631549596786,0.1467984765768051,0.1359179615974426,0.1319696903228759,0.1189012005925178,0.112763226032257,0.243302583694458,0.1847691684961319,0.098283864557743,0.0929360687732696,0.1186770871281623,0.1909928321838379,0.1496114134788513,,0.1167200282216072,0.0831223502755165,0.1082145348191261,0.1033839136362075,0.1801799237728119,0.0864247530698776,0.1563578844070434,0.2902386486530304,0.1603606194257736,0.2713139057159424,,0.0821825414896011,0.1930613368749618,0.2404564917087555,0.2026067376136779,0.2173269391059875,0.1577200144529342,0.1832452267408371,0.1862286329269409,0.1869320422410965,0.0854089334607124,0.0829856619238853,0.07062928378582,0.1349560022354126,0.1566272526979446,,0.1234091594815254,,0.1097810789942741,0.0882139280438423,0.0943286046385765,0.1435743272304535,0.2235404402017593,0.0821410939097404,0.0693265423178672,0.0554355159401893,0.1377273947000503,0.1704896241426468,0.1775692850351333,0.1042965203523635,0.0608046427369117,0.1631744652986526,0.0813670605421066,0.0963831096887588,0.1351616382598877,0.1304128468036651,,,,,0.1455903053283691,,0.1383630931377411,0.1470377892255783,0.0651750639081001,0.1235151812434196,0.0662787109613418,0.1619531065225601,0.2891999185085296,0.1104194596409797,0.057581391185522,0.0971172824501991,,0.1124117895960807,0.1547556221485138,,0.1146615967154502,0.0716978386044502,0.2346118837594986,0.0763284340500831
landscape,0.0918824076652526,,,0.0772686749696731,0.2447263598442077,0.1258520632982254,0.1426088511943817,0.1098440960049629,0.1463364660739898,0.0796160772442817,,0.1594328135251999,0.1146324425935745,,0.0787524506449699,0.0538863651454448,0.1383550465106964,0.2291631549596786,0.1467984765768051,0.1895639151334762,0.0521247461438179,0.1675328612327575,0.1300325989723205,0.243302583694458,,,0.0521494373679161,0.1186770871281623,0.1909928321838379,0.0559632815420627,0.0517183989286422,,,0.0781305804848671,0.1014110818505287,0.0763767287135124,0.11758404225111,0.1831611096858978,,,0.2444131076335907,0.1534022539854049,0.1735460758209228,0.1342379599809646,0.2404564917087555,0.1128475591540336,0.1518883854150772,0.0727573707699775,0.0632079243659973,0.1862286329269409,0.1261099576950073,0.0703201293945312,0.0829856619238853,0.3025751113891601,0.1120528802275657,0.1238644570112228,0.1256180554628372,0.1339709460735321,0.0682663172483444,0.097884714603424,0.081683799624443,0.0630286782979965,0.1226971596479415,0.0735232681035995,,0.1666365563869476,,0.147748053073883,0.3985632956027984,0.2352623492479324,0.196259468793869,0.1729933321475982,0.0930824428796768,0.0954673960804939,0.0730579793453216,0.1022120267152786,,0.1802292913198471,0.1335946470499038,0.0845104232430458,0.0641850158572197,0.1743789166212082,,0.1769536435604095,0.1088245809078216,0.0612184703350067,0.2220428884029388,0.1120279803872108,0.1619531065225601,0.2891999185085296,0.0623882822692394,0.1247687712311744,0.2223410159349441,0.1453491598367691,0.0552853755652904,0.1804787814617157,0.0927876830101013,0.1865080744028091,0.1281380951404571,,0.102112591266632
greener,0.0942387878894805,0.1312457472085952,0.0729935318231582,,0.1048367917537689,,,0.1631136089563369,,,,,,,,,,0.2602798640727997,0.0532792173326015,0.0895434096455574,0.0564884170889854,,0.1000411435961723,0.1147189512848854,,0.3021460473537445,0.1586212366819381,0.0701608881354332,0.0691651701927185,,0.1029423102736473,,0.0672252848744392,0.0618255883455276,0.1581197530031204,0.0545735694468021,,0.0506351478397846,0.1216851770877838,0.0555285699665546,0.0811821892857551,0.0545297265052795,0.1284413039684295,0.1558595150709152,,0.091199867427349,,0.1584762185811996,,,,0.1421591192483902,,,,0.1618664711713791,0.0725323185324668,,,,0.107360728085041,,,,0.1105446591973304,0.0671400651335716,0.0699571594595909,,0.0873129367828369,0.0501479059457778,0.107569009065628,0.0540256984531879,0.216971755027771,,0.0519227646291255,0.1010151281952858,0.1681219935417175,0.0804027915000915,0.0852645859122276,0.1468564718961715,0.1204283237457275,,,,0.1187508553266525,0.0615734457969665,,,,0.0981049761176109,0.1304342448711395,,,,,0.0840911343693733,0.0692400261759758,0.2857047617435455,0.0888701528310775,,
green_infrastructure,0.1254086196422577,0.103359155356884,0.1204917505383491,0.1312747746706009,0.1399306207895279,0.094606302678585,0.0571682415902614,0.1098440960049629,0.1532205492258072,0.1460361033678054,0.2386164367198944,0.1513179242610931,0.1690800189971923,0.1526646018028259,0.1520681232213974,0.1115570142865181,0.1038678288459777,0.2602798640727997,0.1523472666740417,0.1093419045209884,0.2390135526657104,0.0926626697182655,0.1454138457775116,0.243302583694458,0.0515061877667903,0.3021460473537445,0.1766153126955032,0.1186770871281623,0.2039007097482681,0.1474090963602066,0.0522516071796417,0.1630833446979522,0.155995100736618,0.0866863429546356,0.1224384754896164,,0.0906483307480812,0.1783024370670318,0.080996997654438,0.0555285699665546,,0.0905410498380661,0.1284413039684295,0.1075357124209404,0.2404564917087555,0.1128475591540336,0.1763455718755722,0.1077995970845222,0.0632079243659973,0.1910405308008194,0.1000920608639717,0.1421591192483902,0.0829856619238853,0.106706716120243,0.068507581949234,0.1551422774791717,0.0517062507569789,0.143893226981163,0.0841619819402694,0.097884714603424,0.0553633086383342,0.134449303150177,,0.0763538479804992,0.0942979380488395,0.1117844954133033,0.1507287472486496,0.1870544254779815,0.1208003088831901,0.1387424767017364,0.0867654085159301,0.1852601766586303,0.1170255094766616,0.1218201369047164,0.1200155019760131,0.1270415633916854,0.1681219935417175,0.1987965255975723,0.1060316413640976,0.1468564718961715,0.1369379758834839,0.1455903053283691,0.0620396174490451,0.1850402802228927,0.1187508553266525,0.121442936360836,0.1111368313431739,0.1863493621349334,0.1626049578189849,0.2891999185085296,0.1304342448711395,,,,0.135887786746025,0.1180378422141075,,0.0730011165142059,0.1591050922870636,0.1615245342254638,
green_interventions,0.1598455756902694,0.2082106173038482,0.2093077600002288,,0.1048367917537689,0.094606302678585,0.1351199448108673,0.1098440960049629,0.1463364660739898,0.1969225108623504,,0.0967041105031967,0.0682732611894607,0.1299447268247604,0.3083727657794952,0.0981538519263267,0.1038678288459777,0.2602798640727997,0.1467984765768051,0.0733947828412056,0.1884694695472717,0.0926626697182655,0.1000411435961723,0.243302583694458,0.0670777186751365,0.3021460473537445,0.1586212366819381,0.1186770871281623,0.1909928321838379,,,,0.0958979427814483,,0.1212620884180069,0.1155420765280723,,0.0635317713022232,0.1987316310405731,0.139335498213768,0.144563227891922,0.1563936024904251,0.1284413039684295,0.1075357124209404,0.2404564917087555,0.1128475591540336,0.1805695295333862,0.0958653390407562,0.0632079243659973,0.1862286329269409,,0.1421591192483902,0.1030338108539581,,,0.0833453834056854,0.0517062507569789,0.1179230287671089,0.2233838737010955,0.1621283888816833,0.1230634748935699,0.104954794049263,0.2464289218187332,0.1206769943237304,0.0501773469150066,0.1185509413480758,0.1632186770439148,0.13184854388237,0.1147454977035522,0.0519810803234577,0.1218799278140068,0.075888305902481,0.2937547564506531,0.0833265259861946,,0.0560059957206249,0.1681219935417175,0.0804027915000915,,0.1468564718961715,0.2289380133152008,0.1455903053283691,,0.1055973693728447,0.1187508553266525,0.0612184703350067,0.1111368313431739,0.1272690594196319,0.1619531065225601,0.2891999185085296,0.1367500126361847,0.1542913913726806,0.0948599278926849,,,0.1253989040851593,,0.148078978061676,,0.051540769636631,0.2093739211559295
green_spaces,0.0918824076652526,0.1027492061257362,,0.101534403860569,0.2447263598442077,0.1258520632982254,,0.1098440960049629,0.1463364660739898,,,0.0967041105031967,0.1146324425935745,0.0986268892884254,0.0787524506449699,0.0538863651454448,0.1383550465106964,0.2602798640727997,0.1467984765768051,0.1980385184288025,0.208852469921112,0.1836635619401931,0.1300325989723205,0.243302583694458,0.1459638476371765,0.3021460473537445,0.1586212366819381,0.2341708540916443,0.1909928321838379,0.0993746668100357,0.1124161481857299,,0.0728880241513252,0.0552205815911293,0.0913564190268516,0.1259482353925705,,0.1330464780330658,0.1462022215127945,0.0555285699665546,0.2622171342372894,0.1772227734327316,0.1284413039684295,0.1075357124209404,0.2404564917087555,0.1128475591540336,0.1956618279218673,0.0670410096645355,0.0632079243659973,0.1862286329269409,0.1261099576950073,0.1421591192483902,0.0829856619238853,,0.0705313682556152,0.1238644570112228,0.0617869459092617,0.1122515723109245,0.1255931407213211,0.1254818439483642,0.1452296376228332,0.1348538845777511,0.0967471897602081,,0.2453673332929611,0.1940541565418243,,0.09689911454916,0.1484199911355972,0.2352623492479324,0.196259468793869,0.249697208404541,0.1365803629159927,0.1082495376467704,0.086163192987442,0.0560059957206249,0.1681219935417175,0.1802292913198471,0.1843629628419876,0.1468564718961715,0.0641850158572197,0.1455903053283691,0.0673081204295158,0.1055973693728447,0.1187508553266525,0.0612184703350067,0.1111368313431739,0.1120279803872108,0.1619531065225601,0.2891999185085296,0.1489111930131912,,,,0.2200296968221664,0.2271649986505508,0.0927876830101013,0.0690264031291008,0.1281380951404571,,0.136642724275589
impact_green,0.0918824076652526,0.091824471950531,,0.1198101043701171,0.2447263598442077,0.1258520632982254,,0.0745493099093437,,0.1650742888450622,0.1941290497779846,0.1223110854625701,0.2773193418979645,0.2780865728855133,0.1422812491655349,0.0538863651454448,0.2655551135540008,0.2602798640727997,0.0775257498025894,0.1919417679309845,0.1218057945370674,,0.1300325989723205,0.2533433139324188,0.1294761896133422,0.3021460473537445,0.1586212366819381,0.1561434864997863,0.1279640793800354,,0.0854116678237915,0.1043193861842155,0.1096808910369873,0.0557239986956119,0.1551771163940429,,,0.1153412833809852,0.0737058222293853,0.1565609723329544,0.2444131076335907,0.1534022539854049,0.1284413039684295,0.1075357124209404,0.1396910846233368,,,0.0592071339488029,0.2099497318267822,0.142410933971405,0.1261099576950073,0.1421591192483902,,,0.1968973129987716,0.1238644570112228,0.0517062507569789,0.0542835593223571,0.1059382855892181,0.1899663656949997,0.081683799624443,0.1168126985430717,0.0535925589501857,0.0987185761332511,0.0831683054566383,0.1297716200351715,0.2204886972904205,,0.088858388364315,0.2352623492479324,0.196259468793869,0.1729933321475982,0.1640378534793853,0.1110632494091987,0.0936413705348968,0.1469632685184478,0.1681219935417175,0.1802292913198471,0.1782169342041015,0.1468564718961715,0.0641850158572197,,,0.0726715177297592,0.1187508553266525,0.108787290751934,0.0668731331825256,0.1120279803872108,0.1605279445648193,0.1368952244520187,0.1304342448711395,,0.1623843163251876,,0.0613606013357639,0.1785794198513031,0.0927876830101013,,0.1291383951902389,,
vegetation,0.07429701089859,0.0532896183431148,0.0550051033496856,,0.0767835900187492,0.1953534334897995,0.133428692817688,0.1366100162267685,,0.1715861111879348,0.1254169940948486,,,,,0.0985325872898101,,0.074119746685028,,,0.1904380470514297,,0.1291829943656921,0.1622202843427658,,0.0657010823488235,,0.1561929285526275,0.2648254334926605,,0.1561657488346099,0.1729657351970672,,,,,,0.2323834747076034,0.1314447075128555,0.1362304389476776,0.0813869833946228,,0.1645611971616745,0.113431692123413,0.2443665415048599,,,,0.1389538794755935,0.2233273535966873,0.0942229628562927,0.0562973842024803,,,,,,,,0.0806477963924408,,0.0924939438700676,0.1126469895243644,0.2038373947143554,,,0.1615552008152008,,,,,0.057727362960577,0.1859691739082336,0.1100296974182128,0.1024101078510284,0.1563698649406433,,,,0.0870709493756294,0.0602931678295135,,,,,,0.1611364781856537,,0.0551687441766262,0.1766645610332489,,0.0677134096622467,0.2040116637945175,,0.0771835073828697,0.1407182365655899,0.127350240945816,0.1697106212377548,,,0.0933553799986839
green_avenues,0.0550402626395225,0.103359155356884,0.1307010501623153,0.1687218099832534,0.1147414967417717,0.094606302678585,,0.1098440960049629,0.1463364660739898,0.2734477519989013,0.0794176086783409,0.0967041105031967,0.0883612930774688,,0.1520681232213974,0.137264996767044,0.1038678288459777,0.2602798640727997,0.1467984765768051,0.1093419045209884,0.2390135526657104,0.1767133176326751,0.1000411435961723,0.243302583694458,0.0851838365197181,0.3021460473537445,0.1586212366819381,0.1186770871281623,0.2039007097482681,,0.1870375871658325,0.0834356248378753,0.1180919781327247,0.1523095667362213,0.1224384754896164,0.1241582036018371,,0.0698028579354286,0.0737058222293853,0.1241239979863166,,0.2008279711008072,0.1284413039684295,0.1947462707757949,0.2404564917087555,0.1128475591540336,,0.1077995970845222,0.1033432483673095,0.1910405308008194,0.2161000519990921,0.1421591192483902,0.2216031402349472,0.1971918493509292,,0.0833453834056854,0.1413638144731521,,,0.097884714603424,0.0553633086383342,0.0854705199599266,,,0.1657900512218475,0.1421225219964981,0.1507287472486496,0.2012419551610946,0.1147454977035522,0.0925053879618644,0.0813172236084938,,,,0.1200155019760131,0.1270415633916854,0.1681219935417175,0.0804027915000915,0.1060316413640976,0.1468564718961715,0.0830375626683235,0.1455903053283691,,0.1850402802228927,0.1250478625297546,0.1002996563911438,0.1111368313431739,0.1863493621349334,0.1626049578189849,0.2891999185085296,0.1304342448711395,,0.0936339572072029,,0.1881489157676696,0.1064051315188407,,0.1160125136375427,0.1887785196304321,0.1615245342254638,
